,Ticker_Symbol,Years,Period_Ending, Total _Revenue ,Revenue,COGS ," Sales, General and Admin. ",R&D,,, Other_Operating_expense,GICS_Sector,GICS_Sub_Industry,,,Column1,,,,,
128,ANTM,Year 1,12/31/2012," $61,497,200,000 ",61497200000.00," $48,213,600,000 "," $8,680,500,000 ", $-   , -   ,    ," $233,000,000 ",Health Care,Managed Health Care,,,,,,    ,,    
129,ANTM,Year 2,12/31/2013," $71,023,500,000 ",71023500000.00," $56,237,100,000 "," $9,952,900,000 ", $-   , -   ,    ," $245,300,000 ",Health Care,Managed Health Care,,,,,,    ,,    
130,ANTM,Year 3,12/31/2014," $73,874,100,000 ",73874100000.00," $56,854,900,000 "," $11,748,400,000 ", $-   , -   ,    ," $220,900,000 ",Health Care,Managed Health Care,,,,,,    ,,    
131,ANTM,Year 4,12/31/2015," $79,156,500,000 ",79156500000.00," $61,116,900,000 "," $12,534,800,000 ", $-   , -   ,    ," $230,100,000 ",Health Care,Managed Health Care,,,,,,    ,,    
136,APA,Year 1,12/31/2012," $16,428,000,000 ",16428000000.00," $3,079,000,000 "," $1,333,000,000 ", $-   , -   ,    ," $6,881,000,000 ",Energy,Oil & Gas Exploration & Production,,,,,,    ,,    
137,APA,Year 2,12/31/2013," $14,771,000,000 ",14771000000.00," $2,938,000,000 "," $1,286,000,000 ", $-   , -   ,    ," $5,866,000,000 ",Energy,Oil & Gas Exploration & Production,,,,,,    ,,    
138,APA,Year 3,12/31/2014," $12,691,000,000 ",12691000000.00," $2,511,000,000 "," $1,095,000,000 ", $-   , -   ,    ," $9,720,000,000 ",Energy,Oil & Gas Exploration & Production,,,,,,    ,,    
139,APA,Year 4,12/31/2015," $6,383,000,000 ",6383000000.00," $2,065,000,000 "," $791,000,000 ", $-   , -   ,    ," $29,372,000,000 ",Energy,Oil & Gas Exploration & Production,,,,,,    ,,    
140,APC,Year 1,12/31/2013," $14,581,000,000 ",14581000000.00," $2,942,000,000 "," $2,256,000,000 ", $-   , -   ,    ," $3,927,000,000 ",Energy,Oil & Gas Exploration & Production,,,,,,    ,,    
141,APC,Year 2,12/31/2014," $18,470,000,000 ",18470000000.00," $3,317,000,000 "," $2,725,000,000 ", $-   , -   ,    ," $4,550,000,000 ",Energy,Oil & Gas Exploration & Production,,,,,,    ,,    
142,APC,Year 3,12/31/2015," $8,698,000,000 ",8698000000.00," $3,185,000,000 "," $2,000,000,000 ", $-   , -   ,    ," $4,603,000,000 ",Energy,Oil & Gas Exploration & Production,,,,,,    ,,    
143,APC,Year 4,12/31/2016," $7,869,000,000 ",7869000000.00," $2,900,000,000 "," $2,094,000,000 ", $-   , -   ,    ," $4,301,000,000 ",Energy,Oil & Gas Exploration & Production,,,,,,    ,,    
144,APD,Year 1,9/30/2013," $10,180,400,000 ",10180400000.00," $7,472,100,000 "," $1,018,600,000 "," $133,700,000 "," 133,700,000 "," 133,700,000 ", $-   ,Materials,Industrial Gases,,,,,," 133,700,000 ",," 133,700,000 "
145,APD,Year 2,9/30/2014," $10,439,000,000 ",10439000000.00," $7,629,900,000 "," $1,007,400,000 "," $139,800,000 "," 139,800,000 "," 139,800,000 ", $-   ,Materials,Industrial Gases,,,,,," 139,800,000 ",," 139,800,000 "
146,APD,Year 3,9/30/2015," $9,894,900,000 ",9894900000.00," $6,939,000,000 "," $895,300,000 "," $137,100,000 "," 137,100,000 "," 137,100,000 ", $-   ,Materials,Industrial Gases,,,,,," 137,100,000 ",," 137,100,000 "
147,APD,Year 4,9/30/2016," $9,524,400,000 ",9524400000.00," $6,402,700,000 "," $797,600,000 "," $132,000,000 "," 132,000,000 "," 132,000,000 ", $-   ,Materials,Industrial Gases,,,,,," 132,000,000 ",," 132,000,000 "
148,APH,Year 1,12/31/2012," $4,292,100,000 ",4292100000.00," $2,948,900,000 "," $512,900,000 ", $-   , -   ,    , $-   ,Information Technology,Electronic Components,,,,,,    ,,    
149,APH,Year 2,12/31/2013," $4,614,700,000 ",4614700000.00," $3,163,900,000 "," $548,000,000 ", $-   , -   ,    , $-   ,Information Technology,Electronic Components,,,,,,    ,,    
150,APH,Year 3,12/31/2014," $5,345,500,000 ",5345500000.00," $3,651,700,000 "," $645,100,000 ", $-   , -   ,    , $-   ,Information Technology,Electronic Components,,,,,,    ,,    
151,APH,Year 4,12/31/2015," $5,568,700,000 ",5568700000.00," $3,789,200,000 "," $669,100,000 ", $-   , -   ,    , $-   ,Information Technology,Electronic Components,,,,,,    ,,    
152,ARNC,Year 1,12/31/2012," $23,700,000,000 ",23700000000.00," $20,401,000,000 "," $997,000,000 "," $197,000,000 "," 197,000,000 "," 197,000,000 "," $1,460,000,000 ",Industrials,Aerospace & Defense,,,,,," 197,000,000 ",," 197,000,000 "
153,ARNC,Year 2,12/31/2013," $23,032,000,000 ",23032000000.00," $19,286,000,000 "," $1,008,000,000 "," $192,000,000 "," 192,000,000 "," 192,000,000 "," $1,421,000,000 ",Industrials,Aerospace & Defense,,,,,," 192,000,000 ",," 192,000,000 "
154,ARNC,Year 3,12/31/2014," $23,906,000,000 ",23906000000.00," $19,137,000,000 "," $995,000,000 "," $218,000,000 "," 218,000,000 "," 218,000,000 "," $1,371,000,000 ",Industrials,Aerospace & Defense,,,,,," 218,000,000 ",," 218,000,000 "
155,ARNC,Year 4,12/31/2015," $22,534,000,000 ",22534000000.00," $18,069,000,000 "," $979,000,000 "," $238,000,000 "," 238,000,000 "," 238,000,000 "," $1,280,000,000 ",Industrials,Aerospace & Defense,,,,,," 238,000,000 ",," 238,000,000 "
156,ATVI,Year 1,12/31/2012," $4,856,000,000 ",4856000000.00," $1,662,000,000 "," $1,139,000,000 "," $604,000,000 "," 604,000,000 "," 604,000,000 ", $-   ,Information Technology,Home Entertainment Software,,,,,," 604,000,000 ",," 604,000,000 "
157,ATVI,Year 2,12/31/2013," $4,583,000,000 ",4583000000.00," $1,531,000,000 "," $1,096,000,000 "," $584,000,000 "," 584,000,000 "," 584,000,000 ", $-   ,Information Technology,Home Entertainment Software,,,,,," 584,000,000 ",," 584,000,000 "
158,ATVI,Year 3,12/31/2014," $4,408,000,000 ",4408000000.00," $1,525,000,000 "," $1,129,000,000 "," $571,000,000 "," 571,000,000 "," 571,000,000 ", $-   ,Information Technology,Home Entertainment Software,,,,,," 571,000,000 ",," 571,000,000 "
159,ATVI,Year 4,12/31/2015," $4,664,000,000 ",4664000000.00," $1,585,000,000 "," $1,114,000,000 "," $646,000,000 "," 646,000,000 "," 646,000,000 ", $-   ,Information Technology,Home Entertainment Software,,,,,," 646,000,000 ",," 646,000,000 "
164,AVGO,Year 1,11-01-2015," $6,824,000,000 ",6824000000.00," $3,271,000,000 "," $486,000,000 "," $1,049,000,000 "," 1,049,000,000 "," 1,049,000,000 "," $249,000,000 ",Information Technology,Semiconductors,,,,,," 1,049,000,000 ",," 1,049,000,000 "
165,AVGO,Year 2,10/30/2016," $13,240,000,000 ",13240000000.00," $7,300,000,000 "," $806,000,000 "," $2,674,000,000 "," 2,674,000,000 "," 2,674,000,000 "," $1,873,000,000 ",Information Technology,Semiconductors,,,,,," 2,674,000,000 ",," 2,674,000,000 "
166,AVY,Year 1,12/31/2012," $5,863,500,000 ",5863500000.00," $4,335,300,000 "," $1,148,900,000 ", $-   , -   ,    , $-   ,Materials,Paper Packaging,,,,,,    ,,    
167,AVY,Year 2,12/28/2013," $6,140,000,000 ",6140000000.00," $4,502,300,000 "," $1,174,200,000 ", $-   , -   ,    , $-   ,Materials,Paper Packaging,,,,,,    ,,    
168,AVY,Year 3,01-03-2015," $6,330,300,000 ",6330300000.00," $4,679,100,000 "," $1,158,900,000 ", $-   , -   ,    , $-   ,Materials,Paper Packaging,,,,,,    ,,    
169,AVY,Year 4,01-02-2016," $5,966,900,000 ",5966900000.00," $4,321,100,000 "," $1,108,100,000 ", $-   , -   ,    , $-   ,Materials,Paper Packaging,,,,,,    ,,    
170,AWK,Year 1,12/31/2012," $2,853,926,000 ",2853926000.00," $1,329,500,000 "," $220,758,000 ", $-   , -   ,    ," $380,402,000 ",Utilities,Water Utilities,,,,,,    ,,    
171,AWK,Year 2,12/31/2013," $2,879,000,000 ",2879000000.00," $1,289,000,000 "," $234,000,000 ", $-   , -   ,    ," $407,000,000 ",Utilities,Water Utilities,,,,,,    ,,    
172,AWK,Year 3,12/31/2014," $3,011,000,000 ",3011000000.00," $1,350,000,000 "," $236,000,000 ", $-   , -   ,    ," $424,000,000 ",Utilities,Water Utilities,,,,,,    ,,    
173,AWK,Year 4,12/31/2015," $3,159,000,000 ",3159000000.00," $1,404,000,000 "," $243,000,000 ", $-   , -   ,    ," $440,000,000 ",Utilities,Water Utilities,,,,,,    ,,    
174,AXP,Year 1,12/31/2012," $33,781,000,000 ",33781000000.00," $480,000,000 "," $23,392,000,000 ", $-   , -   ,    ," $1,712,000,000 ",Financials,Consumer Finance,,,,,,    ,,    
175,AXP,Year 2,12/31/2013," $34,828,000,000 ",34828000000.00," $442,000,000 "," $23,150,000,000 ", $-   , -   ,    ," $1,832,000,000 ",Financials,Consumer Finance,,,,,,    ,,    
176,AXP,Year 3,12/31/2014," $35,895,000,000 ",35895000000.00," $373,000,000 "," $23,153,000,000 ", $-   , -   ,    ," $2,044,000,000 ",Financials,Consumer Finance,,,,,,    ,,    
177,AXP,Year 4,12/31/2015," $34,441,000,000 ",34441000000.00," $475,000,000 "," $22,892,000,000 ", $-   , -   ,    ," $1,988,000,000 ",Financials,Consumer Finance,,,,,,    ,,    
178,AYI,Year 1,8/31/2013," $2,089,100,000 ",2089100000.00," $1,251,500,000 "," $607,600,000 ", $-   , -   ,    , $-   ,Industrials,Electrical Components & Equipment,,,,,,    ,,    
179,AYI,Year 2,8/31/2014," $2,393,500,000 ",2393500000.00," $1,414,300,000 "," $680,300,000 ", $-   , -   ,    , $-   ,Industrials,Electrical Components & Equipment,,,,,,    ,,    
180,AYI,Year 3,8/31/2015," $2,706,700,000 ",2706700000.00," $1,561,100,000 "," $756,900,000 ", $-   , -   ,    , $-   ,Industrials,Electrical Components & Equipment,,,,,,    ,,    
181,AYI,Year 4,8/31/2016," $3,291,300,000 ",3291300000.00," $1,855,100,000 "," $946,000,000 ", $-   , -   ,    , $-   ,Industrials,Electrical Components & Equipment,,,,,,    ,,    
182,AZO,Year 1,8/31/2013," $9,147,530,000 ",9147530000.00," $4,406,595,000 "," $2,967,837,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Specialty Stores,,,,,,    ,,    
183,AZO,Year 2,8/30/2014," $9,475,313,000 ",9475313000.00," $4,540,406,000 "," $3,104,684,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Specialty Stores,,,,,,    ,,    
184,AZO,Year 3,8/29/2015," $10,187,340,000 ",10187340000.00," $4,860,309,000 "," $3,373,980,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Specialty Stores,,,,,,    ,,    
185,AZO,Year 4,8/27/2016," $10,635,676,000 ",10635676000.00," $5,026,940,000 "," $3,548,341,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Specialty Stores,,,,,,    ,,    
186,BA,Year 1,12/31/2013," $86,623,000,000 ",86623000000.00," $73,268,000,000 "," $3,742,000,000 "," $3,071,000,000 "," 3,071,000,000 "," 3,071,000,000 ", $-   ,Industrials,Aerospace & Defense,,,,,," 3,071,000,000 ",," 3,071,000,000 "
187,BA,Year 2,12/31/2014," $90,762,000,000 ",90762000000.00," $76,752,000,000 "," $3,480,000,000 "," $3,047,000,000 "," 3,047,000,000 "," 3,047,000,000 ", $-   ,Industrials,Aerospace & Defense,,,,,," 3,047,000,000 ",," 3,047,000,000 "
188,BA,Year 3,12/31/2015," $96,114,000,000 ",96114000000.00," $82,088,000,000 "," $3,251,000,000 "," $3,331,000,000 "," 3,331,000,000 "," 3,331,000,000 ", $-   ,Industrials,Aerospace & Defense,,,,,," 3,331,000,000 ",," 3,331,000,000 "
189,BA,Year 4,12/31/2016," $94,571,000,000 ",94571000000.00," $80,790,000,000 "," $3,313,000,000 "," $4,627,000,000 "," 4,627,000,000 "," 4,627,000,000 ", $-   ,Industrials,Aerospace & Defense,,,,,," 4,627,000,000 ",," 4,627,000,000 "
190,BAC,Year 1,12/31/2012," $100,078,000,000 ",100078000000.00," $3,753,000,000 "," $70,829,000,000 ", $-   , -   ,    ," $9,433,000,000 ",Financials,Banks,,,,,,    ,,    
191,BAC,Year 2,12/31/2013," $101,697,000,000 ",101697000000.00," $3,034,000,000 "," $68,128,000,000 ", $-   , -   ,    ," $4,642,000,000 ",Financials,Banks,,,,,,    ,,    
192,BAC,Year 3,12/31/2014," $95,181,000,000 ",95181000000.00," $2,656,000,000 "," $74,181,000,000 ", $-   , -   ,    ," $3,211,000,000 ",Financials,Banks,,,,,,    ,,    
193,BAC,Year 4,12/31/2015," $93,056,000,000 ",93056000000.00," $2,204,000,000 "," $56,358,000,000 ", $-   , -   ,    ," $3,995,000,000 ",Financials,Banks,,,,,,    ,,    
194,BAX,Year 1,12/31/2012," $13,936,000,000 ",13936000000.00," $6,802,000,000 "," $3,283,000,000 "," $1,081,000,000 "," 1,081,000,000 "," 1,081,000,000 ", $-   ,Health Care,Health Care Equipment,,,,,," 1,081,000,000 ",," 1,081,000,000 "
195,BAX,Year 2,12/31/2013," $9,413,000,000 ",9413000000.00," $5,251,000,000 "," $3,084,000,000 "," $582,000,000 "," 582,000,000 "," 582,000,000 ", $-   ,Health Care,Health Care Equipment,,,,,," 582,000,000 ",," 582,000,000 "
196,BAX,Year 3,12/31/2014," $10,719,000,000 ",10719000000.00," $6,138,000,000 "," $3,315,000,000 "," $610,000,000 "," 610,000,000 "," 610,000,000 ", $-   ,Health Care,Health Care Equipment,,,,,," 610,000,000 ",," 610,000,000 "
197,BAX,Year 4,12/31/2015," $9,968,000,000 ",9968000000.00," $5,822,000,000 "," $3,094,000,000 "," $603,000,000 "," 603,000,000 "," 603,000,000 ", $-   ,Health Care,Health Care Equipment,,,,,," 603,000,000 ",," 603,000,000 "
198,BBBY,Year 1,03-02-2013," $10,914,585,000 ",10914585000.00," $6,525,830,000 "," $2,750,537,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Specialty Stores,,,,,,    ,,    
199,BBBY,Year 2,03-01-2014," $11,503,963,000 ",11503963000.00," $6,938,381,000 "," $2,950,995,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Specialty Stores,,,,,,    ,,    
200,BBBY,Year 3,2/28/2015," $11,881,176,000 ",11881176000.00," $7,261,397,000 "," $3,065,486,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Specialty Stores,,,,,,    ,,    
201,BBBY,Year 4,2/27/2016," $12,103,887,000 ",12103887000.00," $7,483,577,000 "," $3,205,407,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Specialty Stores,,,,,,    ,,    
202,BBT,Year 1,12/31/2012," $10,737,000,000 ",10737000000.00," $429,000,000 "," $5,650,000,000 ", $-   , -   ,    ," $1,167,000,000 ",Financials,Banks,,,,,,    ,,    
203,BBT,Year 2,12/31/2013," $10,543,000,000 ",10543000000.00," $301,000,000 "," $5,625,000,000 ", $-   , -   ,    ," $698,000,000 ",Financials,Banks,,,,,,    ,,    
204,BBT,Year 3,12/31/2014," $9,998,000,000 ",9998000000.00," $239,000,000 "," $5,715,000,000 ", $-   , -   ,    ," $342,000,000 ",Financials,Banks,,,,,,    ,,    
205,BBT,Year 4,12/31/2015," $10,346,000,000 ",10346000000.00," $233,000,000 "," $5,996,000,000 ", $-   , -   ,    ," $533,000,000 ",Financials,Banks,,,,,,    ,,    
206,BBY,Year 1,03-03-2012," $45,457,000,000 ",45457000000.00," $34,473,000,000 "," $8,755,000,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Computer & Electronics Retail,,,,,,    ,,    
207,BBY,Year 2,02-01-2014," $40,611,000,000 ",40611000000.00," $31,212,000,000 "," $8,106,000,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Computer & Electronics Retail,,,,,,    ,,    
208,BBY,Year 3,1/31/2015," $40,339,000,000 ",40339000000.00," $31,292,000,000 "," $7,592,000,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Computer & Electronics Retail,,,,,,    ,,    
209,BBY,Year 4,1/30/2016," $39,528,000,000 ",39528000000.00," $30,337,000,000 "," $7,618,000,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Computer & Electronics Retail,,,,,,    ,,    
210,BCR,Year 1,12/31/2013," $3,049,500,000 ",3049500000.00," $1,194,400,000 "," $920,300,000 "," $295,700,000 "," 295,700,000 "," 295,700,000 ", $-   ,Health Care,Health Care Equipment,,,,,," 295,700,000 ",," 295,700,000 "
211,BCR,Year 2,12/31/2014," $3,323,600,000 ",3323600000.00," $1,258,600,000 "," $981,500,000 "," $302,000,000 "," 302,000,000 "," 302,000,000 ", $-   ,Health Care,Health Care Equipment,,,,,," 302,000,000 ",," 302,000,000 "
212,BCR,Year 3,12/31/2015," $3,416,000,000 ",3416000000.00," $1,301,200,000 "," $1,012,100,000 "," $259,200,000 "," 259,200,000 "," 259,200,000 ", $-   ,Health Care,Health Care Equipment,,,,,," 259,200,000 ",," 259,200,000 "
213,BCR,Year 4,12/31/2016," $3,714,000,000 ",3714000000.00," $1,371,700,000 "," $1,101,900,000 "," $292,800,000 "," 292,800,000 "," 292,800,000 ", $-   ,Health Care,Health Care Equipment,,,,,," 292,800,000 ",," 292,800,000 "
214,BDX,Year 1,9/30/2013," $8,054,000,000 ",8054000000.00," $3,883,000,000 "," $2,422,000,000 "," $494,000,000 "," 494,000,000 "," 494,000,000 ", $-   ,Health Care,Health Care Equipment,,,,,," 494,000,000 ",," 494,000,000 "
215,BDX,Year 2,9/30/2014," $8,446,000,000 ",8446000000.00," $4,145,000,000 "," $2,145,000,000 "," $550,000,000 "," 550,000,000 "," 550,000,000 ", $-   ,Health Care,Health Care Equipment,,,,,," 550,000,000 ",," 550,000,000 "
216,BDX,Year 3,9/30/2015," $10,282,000,000 ",10282000000.00," $5,587,000,000 "," $2,563,000,000 "," $632,000,000 "," 632,000,000 "," 632,000,000 ", $-   ,Health Care,Health Care Equipment,,,,,," 632,000,000 ",," 632,000,000 "
217,BDX,Year 4,9/30/2016," $12,483,000,000 ",12483000000.00," $6,492,000,000 "," $3,005,000,000 "," $828,000,000 "," 828,000,000 "," 828,000,000 ", $-   ,Health Care,Health Care Equipment,,,,,," 828,000,000 ",," 828,000,000 "
218,BHI,Year 1,12/31/2013," $22,364,000,000 ",22364000000.00," $18,553,000,000 "," $1,306,000,000 "," $556,000,000 "," 556,000,000 "," 556,000,000 ", $-   ,Energy,Oil & Gas Equipment & Services,,,,,," 556,000,000 ",," 556,000,000 "
219,BHI,Year 2,12/31/2014," $24,551,000,000 ",24551000000.00," $19,746,000,000 "," $1,333,000,000 "," $613,000,000 "," 613,000,000 "," 613,000,000 ", $-   ,Energy,Oil & Gas Equipment & Services,,,,,," 613,000,000 ",," 613,000,000 "
220,BHI,Year 3,12/31/2015," $15,742,000,000 ",15742000000.00," $14,415,000,000 "," $969,000,000 "," $466,000,000 "," 466,000,000 "," 466,000,000 ", $-   ,Energy,Oil & Gas Equipment & Services,,,,,," 466,000,000 ",," 466,000,000 "
221,BHI,Year 4,12/31/2016," $9,841,000,000 ",9841000000.00," $9,973,000,000 "," $815,000,000 "," $384,000,000 "," 384,000,000 "," 384,000,000 ", $-   ,Energy,Oil & Gas Equipment & Services,,,,,," 384,000,000 ",," 384,000,000 "
222,BIIB,Year 1,12/31/2013," $6,932,200,000 ",6932200000.00," $857,700,000 "," $1,797,000,000 "," $1,444,100,000 "," 1,444,100,000 "," 1,444,100,000 "," $342,900,000 ",Health Care,Biotechnology,,,,,," 1,444,100,000 ",," 1,444,100,000 "
223,BIIB,Year 2,12/31/2014," $9,703,300,000 ",9703300000.00," $1,171,000,000 "," $2,193,400,000 "," $1,893,400,000 "," 1,893,400,000 "," 1,893,400,000 "," $489,800,000 ",Health Care,Biotechnology,,,,,," 1,893,400,000 ",," 1,893,400,000 "
224,BIIB,Year 3,12/31/2015," $10,763,800,000 ",10763800000.00," $1,240,400,000 "," $2,143,600,000 "," $2,012,800,000 "," 2,012,800,000 "," 2,012,800,000 "," $382,600,000 ",Health Care,Biotechnology,,,,,," 2,012,800,000 ",," 2,012,800,000 "
225,BIIB,Year 4,12/31/2016," $11,448,800,000 ",11448800000.00," $1,478,700,000 "," $1,972,900,000 "," $1,973,300,000 "," 1,973,300,000 "," 1,973,300,000 "," $385,600,000 ",Health Care,Biotechnology,,,,,," 1,973,300,000 ",," 1,973,300,000 "
230,BLL,Year 1,12/31/2012," $8,735,700,000 ",8735700000.00," $7,174,000,000 "," $488,300,000 ", $-   , -   ,    ," $282,900,000 ",Materials,Metal & Glass Containers,,,,,,    ,,    
231,BLL,Year 2,12/31/2013," $8,468,100,000 ",8468100000.00," $6,875,400,000 "," $497,400,000 ", $-   , -   ,    ," $299,900,000 ",Materials,Metal & Glass Containers,,,,,,    ,,    
232,BLL,Year 3,12/31/2014," $8,570,000,000 ",8570000000.00," $6,903,500,000 "," $547,000,000 ", $-   , -   ,    ," $280,900,000 ",Materials,Metal & Glass Containers,,,,,,    ,,    
233,BLL,Year 4,12/31/2015," $7,997,000,000 ",7997000000.00," $6,460,300,000 "," $646,000,000 ", $-   , -   ,    ," $285,500,000 ",Materials,Metal & Glass Containers,,,,,,    ,,    
234,BMY,Year 1,12/31/2012," $17,621,000,000 ",17621000000.00," $4,610,000,000 "," $5,017,000,000 "," $3,904,000,000 "," 3,904,000,000 "," 3,904,000,000 ", $-   ,Health Care,Health Care Distributors,,,,,," 3,904,000,000 ",," 3,904,000,000 "
235,BMY,Year 2,12/31/2013," $16,385,000,000 ",16385000000.00," $4,619,000,000 "," $4,939,000,000 "," $3,731,000,000 "," 3,731,000,000 "," 3,731,000,000 ", $-   ,Health Care,Health Care Distributors,,,,,," 3,731,000,000 ",," 3,731,000,000 "
236,BMY,Year 3,12/31/2014," $15,879,000,000 ",15879000000.00," $3,932,000,000 "," $4,822,000,000 "," $4,534,000,000 "," 4,534,000,000 "," 4,534,000,000 ", $-   ,Health Care,Health Care Distributors,,,,,," 4,534,000,000 ",," 4,534,000,000 "
237,BMY,Year 4,12/31/2015," $16,560,000,000 ",16560000000.00," $3,909,000,000 "," $4,841,000,000 "," $5,920,000,000 "," 5,920,000,000 "," 5,920,000,000 ", $-   ,Health Care,Health Care Distributors,,,,,," 5,920,000,000 ",," 5,920,000,000 "
238,BSX,Year 1,12/31/2012," $7,249,000,000 ",7249000000.00," $2,349,000,000 "," $2,529,000,000 "," $886,000,000 "," 886,000,000 "," 886,000,000 "," $395,000,000 ",Health Care,Health Care Equipment,,,,,," 886,000,000 ",," 886,000,000 "
239,BSX,Year 2,12/31/2013," $7,143,000,000 ",7143000000.00," $2,174,000,000 "," $2,678,000,000 "," $861,000,000 "," 861,000,000 "," 861,000,000 "," $410,000,000 ",Health Care,Health Care Equipment,,,,,," 861,000,000 ",," 861,000,000 "
